person_id,frame_number,pixel_x,pixel_y,world_x,world_y
365,945,59.899,1252.466,-5.8307,22.8169
135,945,407.858,1332.358,-2.7144,23.8024
167,945,373.921,802.348,-4.8873,9.4961
112,945,967.259,948.915,2.8384,16.4653
245,945,588.043,833.242,-1.3867,11.6316
163,945,353.098,799.196,-5.2743,9.2519
498,945,693.723,867.935,0.0278,13.3591
497,945,177.52,779.421,-8.823,7.4208
502,945,304.838,943.011,-4.9431,15.7595
335,945,708.571,779.394,0.5286,9.0306
314,945,194.485,778.596,-8.4991,7.421
526,945,770.934,843.703,1.134,12.4396
286,945,851.089,865.255,2.0451,13.4676
205,945,764.961,781.704,1.3766,9.3114
185,945,745.542,779.45,1.0957,9.1316
275,945,275.357,796.397,-6.6917,8.8617
423,945,881.437,854.745,2.4914,13.0823
457,945,73.464,929.727,-8.2998,15.0454
168,946,173.281,869.453,-7.526,12.6152
171,946,108.363,920.108,-7.903,14.7104
99,946,651.045,1325.014,-0.9153,23.6352
365,946,59.835,1252.513,-5.831,22.8177
135,946,403.156,1335.661,-2.7454,23.8444
167,946,373.694,802.422,-4.8906,9.4999
112,946,968.854,949.747,2.8497,16.491
245,946,588.692,833.381,-1.3772,11.6397
163,946,353.263,799.464,-5.269,9.2685
498,946,694.536,868.586,0.0367,13.3871
497,946,177.604,779.814,-8.814,7.4488
502,946,304.169,943.082,-4.9515,15.7614
335,946,708.843,779.311,0.5332,9.0264
314,946,194.493,778.354,-8.5032,7.404
526,946,770.377,843.66,1.1268,12.4368
286,946,852.706,867.3,2.0526,13.5515
205,946,764.634,781.576,1.3725,9.3032
185,946,745.15,778.406,1.0953,9.07
275,946,275.047,796.883,-6.6913,8.8913
423,946,880.126,854.885,2.4741,13.0862
457,946,73.464,929.902,-8.2976,15.0522
594,946,806.451,808.195,1.8146,10.8271
168,947,173.161,869.838,-7.5231,12.6332
171,947,108.547,919.658,-7.9058,14.6928
99,947,652.34,1335.183,-0.9106,23.7581
365,947,59.724,1252.632,-5.8314,22.8195
135,947,396.568,1338.761,-2.7907,23.8844
167,947,372.886,802.271,-4.9057,9.4888
112,947,970.416,952.525,2.8481,16.5738
245,947,589.065,833.699,-1.3718,11.6558
163,947,353.066,799.628,-5.271,9.2779
498,947,695.392,869.677,0.0451,13.4331
497,947,177.644,779.971,-8.8103,7.4601
502,947,303.843,943.077,-4.9559,15.7609
335,947,709.082,779.069,0.5379,9.0128
314,947,194.505,778.269,-8.5045,7.398
526,947,770.578,843.673,1.1294,12.4377
286,947,854.045,867.86,2.0657,13.5756
205,947,764.406,781.382,1.3702,9.2916
185,947,744.74,777.194,1.0956,8.9981
275,947,274.805,797.06,-6.6935,8.9017
423,947,879.635,854.829,2.4684,13.0832
457,947,73.394,929.789,-8.3,15.0478
594,947,806.291,808.186,1.8124,10.8263
168,948,173.847,870.099,-7.5088,12.6467
171,948,108.659,919.195,-7.9098,14.6746
99,948,653.799,1336.247,-0.9006,23.7704
365,948,59.614,1252.645,-5.8323,22.8197
135,948,390.267,1340.462,-2.8357,23.9072
167,948,372.39,802.02,-4.9162,9.4726
112,948,972.43,954.726,2.8549,16.6394
245,948,589.329,834.058,-1.3679,11.6737
163,948,353.104,799.825,-5.2686,9.2899
498,948,696.16,870.394,0.0533,13.4635
497,948,178.016,780.348,-8.7959,7.4879
502,948,303.967,942.968,-4.9549,15.7572
335,948,709.261,778.936,0.5412,9.0055
314,948,194.527,777.911,-8.5104,7.3727
526,948,770.691,844.057,1.1291,12.4549
286,948,855.228,870.27,2.0655,13.6724
205,948,764.129,781.522,1.3652,9.2989
185,948,744.46,777.292,1.0908,9.0031
275,948,274.636,797.183,-6.6951,8.9089
423,948,879.245,854.502,2.4658,13.0691
457,948,73.366,929.762,-8.3008,15.0467
594,948,805.83,808.167,1.8061,10.8243
168,949,174.555,870.43,-7.4933,12.6635
171,949,108.589,918.823,-7.9154,14.6598
99,949,656.057,1341.824,-0.887,23.8361
365,949,59.618,1252.707,-5.8319,22.8206
135,949,383.624,1344.204,-2.8801,23.9546
167,949,372.003,801.992,-4.9231,9.4699
112,949,974.658,954.189,2.8814,16.6252
245,949,589.442,833.967,-1.3663,11.6694
163,949,353.194,799.816,-5.2671,9.2896
498,949,696.608,870.687,0.0583,13.4761
497,949,178.238,780.386,-8.7907,7.4914
502,949,304.305,943.155,-4.9493,15.764
335,949,709.489,778.816,0.5452,8.9991
314,949,194.564,777.619,-8.5149,7.3522
526,949,771.242,844.542,1.1341,12.4773
286,949,856.328,870.498,2.0777,13.6828
205,949,764.099,781.425,1.3653,9.2933
185,949,744.165,777.66,1.0843,9.0238
275,949,274.518,797.272,-6.6961,8.9141
423,949,878.929,853.816,2.4666,13.0402
457,949,73.415,929.724,-8.3006,15.0453
594,949,805.643,808.32,1.8025,10.8317
168,950,174.574,870.433,-7.493,12.6636
171,950,108.467,918.621,-7.9197,14.6516
99,950,658.488,1347.924,-0.8727,23.9071
365,950,59.658,1252.743,-5.8314,22.8212
135,950,376.511,1351.645,-2.9219,24.0459
167,950,371.465,802.325,-4.9297,9.4883
112,950,976.235,954.912,2.8931,16.6472
245,950,589.515,833.924,-1.3652,11.6675
163,950,352.817,799.77,-5.274,9.2858
498,950,696.922,871.098,0.0614,13.4934
497,950,178.298,780.227,-8.7925,7.4803
502,950,304.635,943.208,-4.9446,15.7662
335,950,709.815,778.695,0.5508,8.9929
314,950,194.569,777.456,-8.5177,7.3407
526,950,771.814,845.558,1.1369,12.523
286,950,858.336,869.362,2.1093,13.6407
205,950,763.978,781.195,1.3648,9.2798
185,950,743.708,777.935,1.0758,9.0387
275,950,274.326,797.199,-6.7005,8.909
423,950,878.865,853.676,2.4668,13.0343
457,950,73.491,929.552,-8.3017,15.0388
594,950,805.063,807.988,1.7965,10.8137
168,951,174.224,870.419,-7.4988,12.6624
171,951,107.957,918.878,-7.9242,14.6612
99,951,662.268,1349.083,-0.8465,23.9194
365,951,59.671,1252.817,-5.8309,22.8223
135,951,370.113,1353.899,-2.9661,24.0749
167,951,370.918,802.619,-4.9367,9.5042
112,951,979.01,954.359,2.9253,16.6329
245,951,589.695,834.042,-1.3626,11.6736
498,951,696.549,871.564,0.0553,13.5118
497,951,178.111,779.825,-8.8036,7.4514
502,951,304.743,942.995,-4.9445,15.7588
335,951,710.179,778.558,0.557,8.9858
314,951,194.589,777.695,-8.513,7.3577
526,951,772.91,846.298,1.1479,12.5572
286,951,859.72,869.928,2.1228,13.6648
205,951,763.621,781.766,1.3561,9.3115
185,951,742.99,778.016,1.0644,9.0415
275,951,274.463,797.262,-6.6973,8.9133
423,951,878.599,854.163,2.46,13.0541
457,951,73.606,929.645,-8.2988,15.0425
594,951,804.438,807.754,1.7892,10.8006
168,952,174.15,870.504,-7.4989,12.6662
171,952,107.685,918.953,-7.9273,14.6639
99,952,666.47,1345.438,-0.8149,23.8753
365,952,59.626,1252.857,-5.8311,22.8229
135,952,363.567,1357.359,-3.0093,24.1179
167,952,370.509,802.997,-4.9407,9.5254
112,952,981.61,954.701,2.95,16.6445
245,952,589.833,834.328,-1.3606,11.6876
498,952,696.262,871.911,0.0507,13.5256
497,952,178.268,780.008,-8.7971,7.4648
502,952,305.022,943.32,-4.9388,15.7704
335,952,710.54,778.056,0.5647,8.9572
314,952,194.607,777.796,-8.5109,7.3649
526,952,773.133,846.883,1.1481,12.5833
286,952,860.97,869.321,2.1419,13.6425
205,952,763.417,781.729,1.3533,9.3089
185,952,742.187,778.782,1.0481,9.084
275,952,274.6,797.464,-6.6923,8.9264
423,952,878.173,852.657,2.4652,12.9909
457,952,73.719,929.837,-8.2946,15.05
594,952,803.786,807.539,1.7815,10.7884
168,953,174.955,870.396,-7.4873,12.6625
171,953,107.405,918.941,-7.9316,14.6631
99,953,670.084,1350.53,-0.7922,23.9337
365,953,59.587,1252.904,-5.8312,22.8236
135,953,357.247,1360.533,-3.0511,24.1573
167,953,369.729,803.031,-4.9538,9.5254
112,953,982.536,956.616,2.9471,16.7006
245,953,589.88,834.52,-1.3599,11.697
498,953,696.092,872.53,0.0469,13.5505
497,953,178.421,780.268,-8.7893,7.4837
502,953,304.697,942.832,-4.9461,15.7532
335,953,710.861,778.504,0.5678,8.9844
314,953,194.673,777.69,-8.5114,7.3576
526,953,773.106,847.134,1.1465,12.5942
286,953,863.116,871.284,2.1559,13.7224
205,953,763.143,781.763,1.349,9.3101
185,953,741.498,778.96,1.0367,9.0925
275,953,274.647,797.621,-6.6895,8.9363
457,953,73.748,929.782,-8.2949,15.0479
594,953,802.844,807.463,1.7687,10.7826
168,954,175.184,870.221,-7.4858,12.6547
171,954,107.166,918.914,-7.9355,14.6617
99,954,673.376,1359.181,-0.774,24.0323
365,954,59.453,1252.959,-5.8321,22.8245
135,954,351.368,1362.75,-3.091,24.1852
167,954,368.977,803.233,-4.9651,9.5354
112,954,985.006,958.093,2.9628,16.7447
245,954,589.895,834.816,-1.3597,11.7113
498,954,696.22,873.357,0.0464,13.5842
497,954,178.452,780.476,-8.7848,7.4984
502,954,303.789,942.945,-4.9574,15.7563
335,954,711.168,778.75,0.5715,8.9997
314,954,194.742,777.696,-8.5099,7.3583
526,954,773.248,847.786,1.1453,12.6229
286,954,864.562,873.568,2.1594,13.8132
205,954,762.716,781.503,1.3441,9.2942
185,954,740.945,779.055,1.0278,9.0966
275,954,274.944,797.453,-6.6861,8.9267
457,954,73.744,930.062,-8.2914,15.0586
594,954,802.271,806.779,1.765,10.7467
168,955,175.625,870.376,-7.4768,12.6627
171,955,106.926,918.887,-7.9394,14.6604
99,955,676.682,1369.595,-0.757,24.149
365,955,59.505,1252.709,-5.8329,22.8207
135,955,346.043,1364.846,-3.1269,24.2114
167,955,367.578,804.089,-4.9822,9.5822
112,955,987.29,959.43,2.9775,16.7844
245,955,589.826,835.78,-1.3607,11.7576
498,955,696.581,874.277,0.0487,13.6219
497,955,178.697,780.668,-8.7764,7.5127
502,955,301.975,943.166,-4.98,15.7623
335,955,711.313,778.935,0.573,9.0109
314,955,194.872,777.58,-8.5094,7.3505
526,955,774.261,848.237,1.1565,12.6441
286,955,865.926,876.431,2.1582,13.9255
205,955,762.173,781.33,1.3369,9.2829
185,955,740.613,778.912,1.0234,9.0874
275,955,275.158,797.546,-6.6811,8.9332
457,955,73.809,930.38,-8.2864,15.0709
594,955,802.077,806.676,1.763,10.7411
168,956,176.718,870.712,-7.4551,12.6804
171,956,106.796,918.663,-7.9441,14.6513
99,956,679.357,1378.732,-0.744,24.2495
365,956,59.493,1252.655,-5.8333,22.8199
135,956,340.112,1369.298,-3.163,24.2649
167,956,366.185,804.008,-5.0067,9.5738
112,956,989.422,961.044,2.9888,16.8318
245,956,589.789,837.318,-1.3612,11.8312
498,956,696.972,875.083,0.0517,13.6548
497,956,178.782,781.003,-8.7685,7.5366
502,956,299.49,944.184,-5.0065,15.7954
335,956,711.446,779.482,0.5727,9.0434
314,956,194.873,777.894,-8.5038,7.3728
526,956,775.059,848.961,1.1636,12.6768
286,956,867.359,877.914,2.1664,13.984
205,956,761.999,781.513,1.3332,9.2929
185,956,740.366,779.158,1.0184,9.101
275,956,275.228,797.65,-6.6785,8.9398
457,956,73.75,930.71,-8.283,15.0834
594,956,801.82,806.935,1.7577,10.7537
168,957,177.316,870.729,-7.4453,12.6822
171,957,106.21,918.609,-7.9535,14.6485
99,957,681.474,1387.408,-0.7346,24.3435
365,957,59.418,1252.632,-5.8341,22.8196
135,957,334.279,1376.436,-3.1932,24.3484
167,957,364.979,803.456,-5.032,9.5381
112,957,991.084,960.342,3.0104,16.8128
245,957,589.747,837.969,-1.3618,11.8622
498,957,697.319,876.252,0.0532,13.7022
497,957,178.792,781.082,-8.7669,7.5421
502,957,297.384,944.589,-5.0318,15.8075
335,957,711.502,780.139,0.5708,9.0819
314,957,194.825,777.824,-8.506,7.3676
526,957,775.247,849.088,1.1655,12.6827
286,957,868.911,878.601,2.1808,14.0121
205,957,761.471,781.313,1.3264,9.2801
185,957,740.193,779.234,1.0154,9.105
275,957,275.292,797.761,-6.676,8.9469
457,957,73.765,930.748,-8.2823,15.0849
594,957,801.302,807.009,1.75,10.7563
168,958,177.986,870.816,-7.4335,12.6875
171,958,105.657,918.645,-7.9613,14.6493
99,958,683.823,1384.972,-0.7172,24.3162
365,958,59.096,1252.597,-5.8372,22.8191
135,958,328.642,1387.343,-3.2148,24.4728
167,958,363.853,803.264,-5.0529,9.5238
112,958,993.091,960.397,3.0305,16.8156
245,958,589.741,838.382,-1.3619,11.8818
498,958,697.743,877.255,0.0561,13.7428
497,958,178.723,780.957,-8.7706,7.5331
502,958,295.456,945.247,-5.053,15.8286
335,958,711.466,780.748,0.5677,9.1174
314,958,194.74,777.56,-8.5124,7.3487
526,958,775.179,848.574,1.167,12.6602
286,958,870.29,878.756,2.1965,14.0197
205,958,761.392,779.918,1.3333,9.1999
185,958,739.72,779.199,1.0083,9.1017
275,958,275.269,797.751,-6.6765,8.9463
457,958,73.786,930.606,-8.2838,15.0795
594,958,800.609,806.774,1.7417,10.7429
168,959,178.313,870.641,-7.4304,12.6798
171,959,105.252,918.673,-7.967,14.6499
99,959,686.338,1393.029,-0.7051,24.4022
365,959,59.328,1252.908,-5.8335,22.8238
135,959,323.259,1389.148,-3.2507,24.4948
167,959,362.309,806.445,-5.0531,9.7065
112,959,995.522,964.148,3.0306,16.9233
245,959,589.736,838.636,-1.362,11.8939
498,959,698.4,878.281,0.0619,13.7846
497,959,178.659,780.669,-8.7771,7.5127
502,959,294.138,945.691,-5.0676,15.8427
335,959,711.467,781.213,0.5658,9.1444
314,959,194.667,777.483,-8.5152,7.3429
526,959,774.922,848.586,1.1636,12.6603
286,959,871.462,880.287,2.2011,14.0792
205,959,761.19,779.135,1.3348,9.1543
185,959,739.115,779.852,0.9957,9.138
275,959,275.058,797.704,-6.6809,8.9427
457,959,73.812,930.552,-8.2841,15.0775
594,959,800.562,805.861,1.7468,10.6964
168,960,180.712,871.72,-7.3788,12.7344
171,960,104.947,918.646,-7.9719,14.6484
99,960,689.04,1395.127,-0.6883,24.4237
365,960,59.305,1252.966,-5.8334,22.8246
135,960,317.645,1395.763,-3.2792,24.5696
167,960,360.501,808.406,-5.0678,9.8158
112,960,998.291,964.387,3.0571,16.9316
245,960,589.792,839.243,-1.3612,11.9228
498,960,699.161,879.052,0.0697,13.8161
497,960,178.461,779.628,-8.8003,7.4386
502,960,293.328,946.478,-5.0733,15.8691
335,960,711.573,781.53,0.5661,9.1631
314,960,194.538,777.342,-8.5203,7.3324
526,960,774.942,848.507,1.1642,12.6569
286,960,873.595,880.269,2.2268,14.0811
205,960,760.96,778.951,1.3324,9.1431
185,960,738.688,779.711,0.9899,9.1287
275,960,274.509,797.736,-6.6905,8.9432
457,960,73.849,930.469,-8.2847,15.0743
594,960,800.146,805.076,1.7459,10.6554
168,961,182.022,872.007,-7.3544,12.75
171,961,104.474,918.536,-7.9803,14.6435
99,961,691.045,1403.084,-0.6798,24.5072
365,961,59.418,1252.982,-5.8323,22.8248
135,961,312.551,1400.712,-3.3068,24.6254
167,961,359.317,808.824,-5.0845,9.837
112,961,1001.538,967.535,3.0693,17.0216
245,961,589.861,840.253,-1.3602,11.9707
498,961,699.367,879.829,0.0703,13.8472
497,961,178.496,779.353,-8.8047,7.4194
502,961,292.972,946.888,-5.0754,15.8829
335,961,711.875,781.615,0.5703,9.1688
314,961,194.543,777.29,-8.5212,7.3288
526,961,774.923,848.585,1.1636,12.6603
286,961,875.061,881.491,2.2367,14.129
205,961,760.742,778.767,1.3302,9.1319
185,961,737.895,779.551,0.9787,9.1174
275,961,274.29,797.737,-6.6945,8.9426
457,961,73.878,930.551,-8.2832,15.0775
594,961,800.129,804.586,1.7487,10.6303
168,962,182.523,871.341,-7.3545,12.7197
171,962,103.863,918.558,-7.9892,14.6437
99,962,693.519,1409.285,-0.6673,24.571
365,962,59.571,1253.069,-5.8305,22.8261
135,962,307.727,1403.163,-3.3369,24.6538
167,962,358.065,809.173,-5.1029,9.854
112,962,1003.993,968.935,3.0848,17.0619
245,962,589.767,841.259,-1.3616,12.0179
498,962,699.331,880.436,0.0683,13.871
497,962,178.527,779.523,-8.8009,7.4315
502,962,293.144,947.019,-5.0723,15.8875
335,962,712.573,781.737,0.5806,9.1778
314,962,194.551,777.319,-8.5205,7.3309
526,962,774.941,848.474,1.1643,12.6555
286,962,876.548,882.742,2.2467,14.1778
205,962,760.23,778.976,1.3213,9.1426
185,962,737.242,779.407,0.9694,9.1073
275,962,274.167,797.8,-6.696,8.9462
457,962,73.868,930.79,-8.2803,15.0866
594,962,799.934,803.855,1.7506,10.5924
168,963,183.43,872.852,-7.3218,12.7917
171,963,103.592,918.559,-7.9932,14.6434
99,963,695.64,1415.574,-0.6574,24.6352
365,963,59.792,1253.15,-5.8281,22.8273
135,963,302.582,1407.413,-3.3658,24.7014
167,963,355.914,810.279,-5.1303,9.9123
112,963,1005.696,967.578,3.1109,17.0251
245,963,589.814,841.331,-1.3609,12.0214
498,963,699.088,881.435,0.0626,13.9101
497,963,178.799,780.226,-8.7825,7.482
502,963,295.412,946.935,-5.0429,15.8866
335,963,713.281,781.966,0.5905,9.1928
314,963,194.629,777.401,-8.5175,7.3369
526,963,774.98,848.297,1.1657,12.6479
286,963,877.266,883.758,2.2489,14.2166
205,963,759.714,778.829,1.3143,9.1328
185,963,736.668,778.575,0.9649,9.0574
275,963,274.101,797.885,-6.6961,8.9513
457,963,73.826,930.962,-8.2787,15.0932
594,963,799.786,803.124,1.7531,10.5544
168,964,184.348,873.652,-7.2976,12.8303
171,964,103.183,918.557,-7.9994,14.6428
99,964,697.465,1418.123,-0.647,24.6606
365,964,59.814,1253.231,-5.8275,22.8285
135,964,297.634,1411.119,-3.3941,24.7428
167,964,354.036,811.038,-5.1558,9.9511
112,964,1007.301,968.038,3.124,17.0388
245,964,589.919,841.159,-1.3594,12.0135
498,964,699.617,882.336,0.0671,13.9461
497,964,178.82,780.441,-8.7781,7.4972
502,964,296.002,946.957,-5.035,15.8879
335,964,713.985,782.052,0.6009,9.1997
314,964,194.642,777.441,-8.5165,7.3398
526,964,775.24,848.601,1.1677,12.6615
286,964,879.474,884.307,2.2717,14.2397
205,964,759.259,779.449,1.3038,9.1674
185,964,736.011,777.964,0.9579,9.02
275,964,273.987,797.969,-6.6972,8.9562
457,964,73.757,931.032,-8.2788,15.0958
594,964,799.998,802.906,1.7575,10.5436
168,965,184.817,873.915,-7.287,12.8433
171,965,102.686,918.486,-8.0077,14.6394
99,965,698.765,1421.647,-0.6408,24.696
365,965,59.857,1253.208,-5.8272,22.8281
135,965,293.159,1415.375,-3.4177,24.7896
167,965,352.508,811.812,-5.1752,9.9916
112,965,1009.102,968.347,3.14,17.0484
245,965,589.854,841.679,-1.3603,12.0378
498,965,700.115,883.372,0.0708,13.9872
497,965,178.706,780.083,-8.787,7.4716
502,965,298.166,947.074,-5.0058,15.8938
335,965,714.416,781.866,0.6083,9.19
314,965,194.648,777.617,-8.5132,7.3524
526,965,775.296,848.677,1.168,12.6649
286,965,880.94,885.337,2.2827,14.2796
205,965,758.686,779.45,1.2952,9.166
185,965,735.546,777.838,0.9514,9.0113
275,965,273.879,797.953,-6.6993,8.9549
457,965,73.777,930.891,-8.2803,15.0904
594,965,799.88,802.857,1.7562,10.5409
423,965,869.161,849.821,2.3714,12.8585
168,966,185.852,873.048,-7.2809,12.8048
171,966,102.285,918.357,-8.0153,14.6338
99,966,700.599,1427.445,-0.6326,24.7538
365,966,59.924,1253.165,-5.8268,22.8275
135,966,289.636,1421.78,-3.4303,24.8581
167,966,348.019,811.95,-5.2502,9.9884
112,966,1011.471,969.864,3.1537,17.0917
245,966,589.695,843.226,-1.3626,12.1099
498,966,700.459,884.249,0.0729,14.0218
497,966,178.646,779.684,-8.7955,7.4433
502,966,300.443,947.285,-4.9746,15.9029
335,966,714.767,781.859,0.6137,9.1905
314,966,194.636,777.341,-8.5184,7.3327
526,966,775.513,849.4,1.1675,12.6966
286,966,883.775,886.621,2.3082,14.3304
205,966,758.271,779.513,1.2885,9.1685
185,966,735.097,777.96,0.9439,9.0173
275,966,273.795,797.889,-6.7016,8.9507
457,966,73.733,930.609,-8.2846,15.0796
594,966,799.462,802.587,1.752,10.526
423,966,868.66,849.919,2.3643,12.8619
168,967,183.608,872.781,-7.3198,12.7887
171,967,101.994,918.438,-8.0186,14.6367
99,967,702.671,1432.202,-0.6223,24.8006
365,967,59.947,1253.264,-5.8261,22.829
135,967,285.691,1428.972,-3.4441,24.934
167,967,346.378,812.671,-5.2719,10.0255
112,967,1013.056,973.107,3.148,17.1817
245,967,589.691,844.667,-1.3627,12.1769
498,967,701.755,885.027,0.0873,14.0536
497,967,178.671,779.242,-8.8032,7.4121
502,967,303.133,947.425,-4.9384,15.91
335,967,715.049,781.983,0.6175,9.1984
314,967,194.643,777.256,-8.5198,7.3267
526,967,775.803,850.717,1.165,12.754
286,967,885.259,887.897,2.3177,14.3791
205,967,757.878,779.411,1.2832,9.1616
185,967,734.842,777.33,0.9431,8.9797
275,967,273.769,797.838,-6.7027,8.9474
457,967,73.562,927.339,-8.3291,14.9534
594,967,799.339,802.672,1.7497,10.5301
423,967,868.498,850.765,2.3565,12.8973
168,968,183.198,872.904,-7.3248,12.7937
171,968,101.755,918.316,-8.0237,14.6315
99,968,705.249,1438.321,-0.6097,24.8601
365,968,59.947,1253.411,-5.8253,22.8312
135,968,281.506,1437.518,-3.4568,25.0228
167,968,345.445,814.259,-5.274,10.1135
112,968,1015.286,974.413,3.1616,17.2185
245,968,589.999,845.669,-1.3583,12.2239
498,968,703.052,886.112,0.1009,14.0971
497,968,178.825,779.852,-8.7889,7.4557
502,968,305.266,947.162,-4.912,15.9029
335,968,715.304,781.987,0.6214,9.1994
314,968,194.715,777.336,-8.5169,7.3327
526,968,776.054,852.271,1.161,12.8212
286,968,888.825,889.224,2.3513,14.4317
205,968,757.511,778.971,1.2801,9.1352
185,968,734.611,777.015,0.9412,8.9606
275,968,273.689,797.843,-6.7041,8.9475
457,968,73.525,925.754,-8.3502,14.8917
594,968,799.407,802.794,1.7499,10.5366
423,968,867.786,850.5,2.3493,12.8851
168,969,182.022,873.809,-7.3327,12.8338
171,969,101.006,918.172,-8.0367,14.6249
99,969,707.26,1445.239,-0.6015,24.927
365,969,59.919,1253.506,-5.8251,22.8326
135,969,276.871,1443.209,-3.478,25.082
167,969,345.534,814.317,-5.272,10.117
112,969,1017.459,974.959,3.1796,17.2345
245,969,590.293,845.86,-1.3541,12.2332
498,969,704.255,887.381,0.1128,14.1475
497,969,178.921,780.297,-8.7787,7.4874
502,969,307.053,947.484,-4.8867,15.9154
335,969,715.555,782.018,0.6252,9.2018
314,969,194.823,777.662,-8.509,7.3561
526,969,776.174,853.254,1.158,12.8634
286,969,892.526,890.155,2.3888,14.4698
205,969,757.13,778.565,1.2767,9.1107
185,969,734.439,777.594,0.9356,8.9941
275,969,273.497,797.952,-6.7063,8.9537
457,969,73.359,927.308,-8.3325,14.952
594,969,799.259,802.824,1.7476,10.5378
423,969,867.344,850.55,2.3434,12.8865
168,970,182.112,874.393,-7.3242,12.8609
171,970,100.375,918.245,-8.0452,14.6271
99,970,709.317,1449.665,-0.5914,24.9691
365,970,59.9,1253.412,-5.8258,22.8312
135,970,272.068,1451.512,-3.495,25.1664
167,970,344.704,814.091,-5.288,10.1021
112,970,1020.241,976.539,3.1967,17.2788
245,970,590.518,843.257,-1.3508,12.1128
498,970,706.389,887.729,0.1388,14.1634
497,970,178.947,780.302,-8.7781,7.4879
502,970,308.644,947.267,-4.8671,15.9094
335,970,715.846,782.306,0.6284,9.2192
314,970,194.83,777.401,-8.5134,7.3377
526,970,776.371,853.444,1.1596,12.8718
286,970,894.858,891.65,2.4065,14.5266
205,970,756.464,778.365,1.2677,9.0974
185,970,734.483,777.589,0.9363,8.9939
275,970,273.233,798.123,-6.709,8.9637
457,970,73.27,927.92,-8.3259,14.9756
594,970,799.062,802.674,1.7457,10.5296
423,970,866.663,848.999,2.3453,12.8199
168,971,183.758,874.667,-7.2948,12.8763
171,971,100.095,918.215,-8.0498,14.6255
99,971,710.975,1448.587,-0.58,24.958
365,971,59.578,1253.426,-5.8286,22.8315
